Security,Blocks_Appeared,Unique_Clusters,Stability_Score,Classification
CPMV,10,10,0.1,Volatile
CPNFF,10,10,0.1,Volatile
CPNG,10,10,0.1,Volatile
CPNNF,10,10,0.1,Volatile
CPOP,10,10,0.1,Volatile
CPPCY,10,10,0.1,Volatile
CPPKF,10,10,0.1,Volatile
CPPMF,10,10,0.1,Volatile
CPPTL,10,10,0.1,Volatile
CPQQ,10,9,0.1111111111111111,Volatile
CPRHF,10,10,0.1,Volatile
CPRI,10,9,0.1111111111111111,Volatile
CPRT,10,10,0.1,Volatile
CPRX,10,8,0.125,Volatile
CPS,10,10,0.1,Volatile
CPSH,10,9,0.1111111111111111,Volatile
CPSS,10,10,0.1,Volatile
CPT,10,10,0.1,Volatile
CPTN,10,10,0.1,Volatile
CPTNW,10,10,0.1,Volatile
CPTP,10,10,0.1,Volatile
CPWHF,10,10,0.1,Volatile
CPWPF,10,10,0.1,Volatile
CPWR,10,9,0.1111111111111111,Volatile
CPWY,10,10,0.1,Volatile
CPXGF,10,10,0.1,Volatile
CPXWF,10,10,0.1,Volatile
CPYCF,10,9,0.1111111111111111,Volatile
CPYJ,10,10,0.1,Volatile
CPYT,10,7,0.14285714285714285,Volatile
CPYYF,10,8,0.125,Volatile
CPYYY,10,9,0.1111111111111111,Volatile
CPZ,10,10,0.1,Volatile
CQP,10,9,0.1111111111111111,Volatile
CQRLF,10,9,0.1111111111111111,Volatile
CR,10,10,0.1,Volatile
CRAI,10,10,0.1,Volatile
CRARF,10,10,0.1,Volatile
CRARY,10,10,0.1,Volatile
CRAWA,10,9,0.1111111111111111,Volatile
CRAYF,10,10,0.1,Volatile
CRBAF,10,10,0.1,Volatile
CRBBF,10,10,0.1,Volatile
CRBG,10,10,0.1,Volatile
CRBJF,10,10,0.1,Volatile
CRBJY,10,10,0.1,Volatile
CRBKF,10,10,0.1,Volatile
CRBO,10,9,0.1111111111111111,Volatile
CRBP,10,9,0.1111111111111111,Volatile
CRBU,10,10,0.1,Volatile
CRC,10,10,0.1,Volatile
CRCBY,10,10,0.1,Volatile
CRCCY,10,10,0.1,Volatile
CRCE,10,10,0.1,Volatile
CRCQW,10,10,0.1,Volatile
CRCT,10,10,0.1,Volatile
CRCUF,10,10,0.1,Volatile
CRCW,10,10,0.1,Volatile
CRD-A,10,9,0.1111111111111111,Volatile
CRD-B,10,9,0.1111111111111111,Volatile
CRDAX,10,10,0.1,Volatile
CRDE,10,9,0.1111111111111111,Volatile
CRDF,10,9,0.1111111111111111,Volatile
CRDIY,10,10,0.1,Volatile
CRDL,10,10,0.1,Volatile
CRDMX,10,10,0.1,Volatile
CRDO,10,10,0.1,Volatile
CRDOF,10,10,0.1,Volatile
CRDV,10,8,0.125,Volatile
CREAF,10,10,0.1,Volatile
CRECF,10,10,0.1,Volatile
CREG,10,8,0.125,Volatile
CREQF,10,10,0.1,Volatile
CRERF,10,8,0.125,Volatile
CRESW,10,10,0.1,Volatile
CRESY,10,10,0.1,Volatile
CREV,10,10,0.1,Volatile
CREVW,10,10,0.1,Volatile
CREX,10,10,0.1,Volatile
CRFCF,10,10,0.1,Volatile
CRFQF,10,10,0.1,Volatile
CRFTF,10,10,0.1,Volatile
CRFU,10,10,0.1,Volatile
CRGGF,10,10,0.1,Volatile
CRGO,10,10,0.1,Volatile
CRGOW,10,10,0.1,Volatile
CRGP,10,8,0.125,Volatile
CRGX,10,10,0.1,Volatile
CRGY,10,10,0.1,Volatile
CRH,10,9,0.1111111111111111,Volatile
CRHKF,10,10,0.1,Volatile
CRHKY,10,10,0.1,Volatile
CRI,10,9,0.1111111111111111,Volatile
CRICF,10,10,0.1,Volatile
CRIS,10,10,0.1,Volatile
CRK,10,10,0.1,Volatile
CRKN,10,10,0.1,Volatile
CRKT,10,9,0.1111111111111111,Volatile
CRL,10,8,0.125,Volatile
CRLBF,10,10,0.1,Volatile
CRLFF,10,10,0.1,Volatile
CRLI,10,9,0.1111111111111111,Volatile
CRLKP,10,7,0.14285714285714285,Volatile
CRM,10,10,0.1,Volatile
CRMBQ,10,9,0.1111111111111111,Volatile
CRMD,10,8,0.125,Volatile
CRMK,10,10,0.1,Volatile
CRML,10,10,0.1,Volatile
CRMLW,10,10,0.1,Volatile
CRMT,10,9,0.1111111111111111,Volatile
CRMZ,10,9,0.1111111111111111,Volatile
CRNC,10,10,0.1,Volatile
CRNCY,10,10,0.1,Volatile
CRNLF,10,10,0.1,Volatile
CRNT,10,10,0.1,Volatile
CRNX,10,10,0.1,Volatile
CRNZF,10,9,0.1111111111111111,Volatile
CROMF,10,8,0.125,Volatile
CRON,10,10,0.1,Volatile
CROOF,10,10,0.1,Volatile
CROTF,10,10,0.1,Volatile
CROX,10,10,0.1,Volatile
CRPFY,10,10,0.1,Volatile
CRPGF,10,10,0.1,Volatile
CRPHY,10,10,0.1,Volatile
CRPJF,10,10,0.1,Volatile
CRPJY,10,10,0.1,Volatile
CRPLF,10,9,0.1111111111111111,Volatile
CRRDF,10,8,0.125,Volatile
CRRFY,10,8,0.125,Volatile
CRRTF,10,10,0.1,Volatile
CRRVF,10,10,0.1,Volatile
CRS,10,10,0.1,Volatile
CRSB,10,8,0.125,Volatile
CRSM,10,10,0.1,Volatile
CRSP,10,10,0.1,Volatile
CRSQ,10,10,0.1,Volatile
CRSR,10,10,0.1,Volatile
CRSS,10,9,0.1111111111111111,Volatile
CRSTF,10,10,0.1,Volatile
CRSXF,10,10,0.1,Volatile
CRT,10,10,0.1,Volatile
CRTD,10,10,0.1,Volatile
CRTDW,10,10,0.1,Volatile
CRTG,10,10,0.1,Volatile
CRTHF,10,10,0.1,Volatile
CRTIF,10,9,0.1111111111111111,Volatile
CRTL,10,10,0.1,Volatile
CRTMF,10,10,0.1,Volatile
CRTO,10,9,0.1111111111111111,Volatile
CRTTF,10,10,0.1,Volatile
CRUCF,10,9,0.1111111111111111,Volatile
CRUS,10,10,0.1,Volatile
CRVH,10,10,0.1,Volatile
CRVL,10,10,0.1,Volatile
CRVO,10,10,0.1,Volatile
CRVS,10,9,0.1111111111111111,Volatile
CRVW,10,8,0.125,Volatile
CRWD,10,10,0.1,Volatile
CRWE,10,9,0.1111111111111111,Volatile
CRWKF,10,10,0.1,Volatile
CRWOF,10,10,0.1,Volatile
CRWRF,10,9,0.1111111111111111,Volatile
CRWS,10,10,0.1,Volatile
CRXM,10,9,0.1111111111111111,Volatile
CRXPF,10,10,0.1,Volatile
CRYBF,10,10,0.1,Volatile
CRYCY,10,10,0.1,Volatile
CRYM,10,10,0.1,Volatile
CRZBF,10,9,0.1111111111111111,Volatile
CRZBY,10,9,0.1111111111111111,Volatile
CRZNF,10,10,0.1,Volatile
CRZY,10,9,0.1111111111111111,Volatile
CSAMF,10,10,0.1,Volatile
CSAN,10,10,0.1,Volatile
CSBB,10,10,0.1,Volatile
CSBI,10,8,0.125,Volatile
CSBR,10,10,0.1,Volatile
CSBTF,10,10,0.1,Volatile
CSCCF,10,10,0.1,Volatile
CSCHF,10,10,0.1,Volatile
CSCI,10,10,0.1,Volatile
CSCMY,10,9,0.1111111111111111,Volatile
CSCO,10,9,0.1111111111111111,Volatile
CSGEF,10,10,0.1,Volatile
CSGH,10,8,0.125,Volatile
CSGP,10,8,0.125,Volatile
CSGQF,10,10,0.1,Volatile
CSGS,10,10,0.1,Volatile
CSHEF,10,10,0.1,Volatile
CSHX,10,10,0.1,Volatile
CSIOY,10,10,0.1,Volatile
CSIQ,10,10,0.1,Volatile
CSKD,10,9,0.1111111111111111,Volatile
CSKL,10,9,0.1111111111111111,Volatile
CSL,10,10,0.1,Volatile
CSLI,10,9,0.1111111111111111,Volatile
CSLLY,10,9,0.1111111111111111,Volatile
CSLM,10,10,0.1,Volatile
CSLMR,10,10,0.1,Volatile
CSLMW,10,10,0.1,Volatile
CSLR,10,10,0.1,Volatile
CSLRW,10,10,0.1,Volatile
CSMRF,10,10,0.1,Volatile
CSNRF,10,9,0.1111111111111111,Volatile
CSNVF,10,10,0.1,Volatile
CSNVY,10,10,0.1,Volatile
CSOC,10,10,0.1,Volatile
CSOL,10,10,0.1,Volatile
CSPCY,10,10,0.1,Volatile
CSPHF,10,10,0.1,Volatile
CSPI,10,7,0.14285714285714285,Volatile
CSPKF,10,10,0.1,Volatile
CSPKY,10,10,0.1,Volatile
CSPUF,10,9,0.1111111111111111,Volatile
CSR,10,9,0.1111111111111111,Volatile
CSRIF,10,10,0.1,Volatile
CSRNF,10,10,0.1,Volatile
CSRVF,10,10,0.1,Volatile
CSSEN,10,10,0.1,Volatile
CSSEQ,10,9,0.1111111111111111,Volatile
CSSI,10,9,0.1111111111111111,Volatile
CSSLQ,10,10,0.1,Volatile
CSSNQ,10,10,0.1,Volatile
CSSPF,10,10,0.1,Volatile
CSSPQ,10,10,0.1,Volatile
CSSV,10,10,0.1,Volatile
CSSXF,10,10,0.1,Volatile
CSTAF,10,10,0.1,Volatile
CSTE,10,10,0.1,Volatile
CSTF,10,9,0.1111111111111111,Volatile
CSTL,10,10,0.1,Volatile
CSTM,10,10,0.1,Volatile
CSTPF,10,9,0.1111111111111111,Volatile
CSTUF,10,10,0.1,Volatile
CSTWF,10,10,0.1,Volatile
CSTXF,10,10,0.1,Volatile
CSUAY,10,8,0.125,Volatile
CSUI,10,10,0.1,Volatile
CSV,10,10,0.1,Volatile
CSWC,10,9,0.1111111111111111,Volatile
CSWI,10,10,0.1,Volatile
CSWYF,10,10,0.1,Volatile
CSWYY,10,9,0.1111111111111111,Volatile
CSX,10,9,0.1111111111111111,Volatile
CSXXY,10,10,0.1,Volatile
CSYJF,10,9,0.1111111111111111,Volatile
CTABF,10,10,0.1,Volatile
CTAGF,10,10,0.1,Volatile
CTAGY,10,10,0.1,Volatile
CTARF,10,9,0.1111111111111111,Volatile
CTAS,10,8,0.125,Volatile
CTBB,10,10,0.1,Volatile
CTBG,10,10,0.1,Volatile
CTBI,10,10,0.1,Volatile
CTBK,10,10,0.1,Volatile
CTCGF,10,10,0.1,Volatile
CTCX,10,10,0.1,Volatile
CTCXW,10,10,0.1,Volatile
CTDD,10,10,0.1,Volatile
CTEST,10,10,0.1,Volatile
CTGL,10,10,0.1,Volatile
CTGO,10,9,0.1111111111111111,Volatile
CTHCF,10,10,0.1,Volatile
CTHR,10,10,0.1,Volatile
CTIHY,10,9,0.1111111111111111,Volatile
CTJHY,10,10,0.1,Volatile
CTKB,10,10,0.1,Volatile
CTKYY,10,10,0.1,Volatile
CTLDF,10,10,0.1,Volatile
CTLHF,10,10,0.1,Volatile
CTLP,10,10,0.1,Volatile
CTLPP,10,10,0.1,Volatile
CTLT,10,10,0.1,Volatile
CTM,10,10,0.1,Volatile
CTMCF,10,9,0.1111111111111111,Volatile
CTMX,10,8,0.125,Volatile
CTNGY,10,10,0.1,Volatile
CTNI,10,9,0.1111111111111111,Volatile
CTNM,10,10,0.1,Volatile
CTNR,10,8,0.125,Volatile
CTNT,10,10,0.1,Volatile
CTO,10,9,0.1111111111111111,Volatile
CTOHF,10,10,0.1,Volatile
CTOR,10,10,0.1,Volatile
CTOS,10,10,0.1,Volatile
CTOUF,10,10,0.1,Volatile
CTOWY,10,10,0.1,Volatile
CTPCF,10,10,0.1,Volatile
CTPCY,10,8,0.125,Volatile
CTPR,10,10,0.1,Volatile
CTPVF,10,10,0.1,Volatile
CTRA,10,9,0.1111111111111111,Volatile
CTRE,10,10,0.1,Volatile
CTRGF,10,10,0.1,Volatile
CTRI,10,10,0.1,Volatile
CTRM,10,10,0.1,Volatile
CTRN,10,10,0.1,Volatile
CTRNF,10,10,0.1,Volatile
CTRRF,10,9,0.1111111111111111,Volatile
CTRYF,10,10,0.1,Volatile
CTRYY,10,10,0.1,Volatile
CTS,10,9,0.1111111111111111,Volatile
CTSDF,10,10,0.1,Volatile
CTSH,10,8,0.125,Volatile
CTSO,10,9,0.1111111111111111,Volatile
CTTAF,10,10,0.1,Volatile
CTTAY,10,10,0.1,Volatile
CTTH,10,10,0.1,Volatile
CTTMF,10,9,0.1111111111111111,Volatile
CTTOF,10,10,0.1,Volatile
CTTZF,10,10,0.1,Volatile
CTUNF,10,10,0.1,Volatile
CTUY,10,10,0.1,Volatile
CTV,10,10,0.1,Volatile
CTVA,10,10,0.1,Volatile
CTVEF,10,10,0.1,Volatile
CTXAY,10,10,0.1,Volatile
CTXDF,10,10,0.1,Volatile
CTXR,10,10,0.1,Volatile
CTXXF,10,10,0.1,Volatile
CTYMF,10,10,0.1,Volatile
CTYP,10,10,0.1,Volatile
CUAEF,10,10,0.1,Volatile
CUAUF,10,10,0.1,Volatile
CUBB,10,10,0.1,Volatile
CUBE,10,10,0.1,Volatile
CUBI,10,10,0.1,Volatile
CUBT,10,10,0.1,Volatile
CUBWU,10,10,0.1,Volatile
CUBXF,10,10,0.1,Volatile
CUCSY,10,10,0.1,Volatile
CUE,10,10,0.1,Volatile
CUEN,10,10,0.1,Volatile
CUGCF,10,9,0.1111111111111111,Volatile
CUII,10,10,0.1,Volatile
CUIRD,10,9,0.1111111111111111,Volatile
CUK,10,10,0.1,Volatile
CUKPF,10,10,0.1,Volatile
CULL,10,9,0.1111111111111111,Volatile
CULP,10,9,0.1111111111111111,Volatile
CULTF,10,10,0.1,Volatile
CUOTF,10,10,0.1,Volatile
CUPUF,10,10,0.1,Volatile
CURB,10,10,0.1,Volatile
CURI,10,10,0.1,Volatile
CURIW,10,10,0.1,Volatile
CURLF,10,10,0.1,Volatile
CURN,10,9,0.1111111111111111,Volatile
CURR,10,10,0.1,Volatile
CURV,10,10,0.1,Volatile
CURZ,10,10,0.1,Volatile
CUSI,10,9,0.1111111111111111,Volatile
CUTLF,10,10,0.1,Volatile
CUTR,10,10,0.1,Volatile
CUZ,10,8,0.125,Volatile
CVAC,10,10,0.1,Volatile
CVALF,10,9,0.1111111111111111,Volatile
CVAS,10,10,0.1,Volatile
CVAT,10,9,0.1111111111111111,Volatile
CVBF,10,10,0.1,Volatile
CVCO,10,10,0.1,Volatile
CVE,10,9,0.1111111111111111,Volatile
CVEO,10,10,0.1,Volatile
CVGI,10,9,0.1111111111111111,Volatile
CVGRF,10,10,0.1,Volatile
CVGW,10,8,0.125,Volatile
CVHIF,10,10,0.1,Volatile
CVHL,10,9,0.1111111111111111,Volatile
CVHSY,10,10,0.1,Volatile
CVI,10,8,0.125,Volatile
CVKD,10,10,0.1,Volatile
CVLG,10,9,0.1111111111111111,Volatile
CVLT,10,9,0.1111111111111111,Volatile
CVM,10,10,0.1,Volatile
CVNA,10,10,0.1,Volatile
CVNZF,10,9,0.1111111111111111,Volatile
CVONF,10,10,0.1,Volatile
CVOSF,10,10,0.1,Volatile
CVPBF,10,9,0.1111111111111111,Volatile
CVPUF,10,10,0.1,Volatile
CVR,10,8,0.125,Volatile
CVRX,10,10,0.1,Volatile
CVS,10,9,0.1111111111111111,Volatile
CVSGF,10,10,0.1,Volatile
CVSI,10,9,0.1111111111111111,Volatile
CVST,10,10,0.1,Volatile
CVTV,10,10,0.1,Volatile
CVU,10,10,0.1,Volatile
CVUEF,10,10,0.1,Volatile
CVV,10,10,0.1,Volatile
CVVIF,10,9,0.1111111111111111,Volatile
CVVRF,10,9,0.1111111111111111,Volatile
CVVTF,10,10,0.1,Volatile
CVVUF,10,8,0.125,Volatile
CVWFF,10,10,0.1,Volatile
CVWLF,10,10,0.1,Volatile
CVX,10,9,0.1111111111111111,Volatile
CW,10,10,0.1,Volatile
CWAN,10,10,0.1,Volatile
CWBC,10,10,0.1,Volatile
CWBHF,10,10,0.1,Volatile
CWBK,10,9,0.1111111111111111,Volatile
CWBR,10,9,0.1111111111111111,Volatile
CWCO,10,10,0.1,Volatile
CWD,10,10,0.1,Volatile
CWEGF,10,10,0.1,Volatile
CWEN,10,9,0.1111111111111111,Volatile
CWEN-A,10,10,0.1,Volatile
CWESF,10,10,0.1,Volatile
CWGL,10,10,0.1,Volatile
CWGYF,10,10,0.1,Volatile
CWH,10,10,0.1,Volatile
CWID,10,10,0.1,Volatile
CWIR,10,9,0.1111111111111111,Volatile
CWK,10,10,0.1,Volatile
CWLPF,10,10,0.1,Volatile
CWNOF,10,10,0.1,Volatile
CWPE,10,10,0.1,Volatile
CWPS,10,8,0.125,Volatile
CWPWF,10,10,0.1,Volatile
CWQXF,10,10,0.1,Volatile
CWQXY,10,10,0.1,Volatile
CWSFF,10,10,0.1,Volatile
CWSRF,10,8,0.125,Volatile
CWST,10,9,0.1111111111111111,Volatile
CWT,10,10,0.1,Volatile
CWTC,10,10,0.1,Volatile
CWVLF,10,9,0.1111111111111111,Volatile
CWVWF,10,10,0.1,Volatile
CWWBF,10,9,0.1111111111111111,Volatile
CWWGF,10,10,0.1,Volatile
CWXZF,10,9,0.1111111111111111,Volatile
CWYUF,10,9,0.1111111111111111,Volatile
CX,10,10,0.1,Volatile
CXAI,10,10,0.1,Volatile
CXAIW,10,10,0.1,Volatile
CXBMF,10,9,0.1111111111111111,Volatile
CXCQ,10,10,0.1,Volatile
CXDO,10,10,0.1,Volatile
CXE,10,8,0.125,Volatile
CXGEF,10,9,0.1111111111111111,Volatile
CXH,10,9,0.1111111111111111,Volatile
CXM,10,10,0.1,Volatile
CXMSF,10,10,0.1,Volatile
CXOXF,10,10,0.1,Volatile
CXT,10,10,0.1,Volatile
CXW,10,10,0.1,Volatile
CXXIF,10,10,0.1,Volatile
CXXMF,10,9,0.1111111111111111,Volatile
CYAGF,10,10,0.1,Volatile
CYAN,10,10,0.1,Volatile
CYAP,10,9,0.1111111111111111,Volatile
CYBA,10,9,0.1111111111111111,Volatile
CYBCF,10,10,0.1,Volatile
CYBD,10,10,0.1,Volatile
CYBF,10,9,0.1111111111111111,Volatile
CYBHD,10,10,0.1,Volatile
CYBHF,10,10,0.1,Volatile
CYBL,10,10,0.1,Volatile
CYBN,10,10,0.1,Volatile
CYBQF,10,9,0.1111111111111111,Volatile
CYBQY,10,10,0.1,Volatile
CYBR,10,9,0.1111111111111111,Volatile
CYCA,10,10,0.1,Volatile
CYCC,10,9,0.1111111111111111,Volatile
CYCN,10,10,0.1,Volatile
CYD,10,9,0.1111111111111111,Volatile
CYDVF,10,9,0.1111111111111111,Volatile
CYDX,10,10,0.1,Volatile
CYDY,10,10,0.1,Volatile
CYFL,10,9,0.1111111111111111,Volatile
CYFRF,10,10,0.1,Volatile
CYFWF,10,10,0.1,Volatile
CYGGF,10,10,0.1,Volatile
CYGIY,10,10,0.1,Volatile
CYGT,10,9,0.1111111111111111,Volatile
CYH,10,10,0.1,Volatile
CYIO,10,9,0.1111111111111111,Volatile
CYJBF,10,9,0.1111111111111111,Volatile
CYLC,10,10,0.1,Volatile
CYLYF,10,10,0.1,Volatile
CYMBF,10,10,0.1,Volatile
CYMHF,10,10,0.1,Volatile
CYN,10,10,0.1,Volatile
CYNS,10,10,0.1,Volatile
CYNXF,10,10,0.1,Volatile
CYPE,10,10,0.1,Volatile
CYPMF,10,10,0.1,Volatile
CYPS,10,9,0.1111111111111111,Volatile
CYRB,10,10,0.1,Volatile
CYRBY,10,10,0.1,Volatile
CYRNQ,10,9,0.1111111111111111,Volatile
CYRX,10,10,0.1,Volatile
CYSM,10,10,0.1,Volatile
CYSNF,10,9,0.1111111111111111,Volatile
CYTH,10,9,0.1111111111111111,Volatile
CYTHW,10,10,0.1,Volatile
CYTK,10,10,0.1,Volatile
CYTO,10,10,0.1,Volatile
CYVF,10,10,0.1,Volatile
CYYNF,10,10,0.1,Volatile
CZASF,10,9,0.1111111111111111,Volatile
CZBC,10,10,0.1,Volatile
CZBS,10,10,0.1,Volatile
CZBT,10,9,0.1111111111111111,Volatile
CZFS,10,10,0.1,Volatile
CZGZF,10,10,0.1,Volatile
CZMWF,10,10,0.1,Volatile
CZMWY,10,10,0.1,Volatile
CZNB,10,8,0.125,Volatile
CZNC,10,8,0.125,Volatile
CZOOF,10,10,0.1,Volatile
CZOWF,10,10,0.1,Volatile
CZR,10,9,0.1111111111111111,Volatile
CZWI,10,10,0.1,Volatile
D,10,9,0.1111111111111111,Volatile
DAAT,10,10,0.1,Volatile
DAC,10,10,0.1,Volatile
DADA,10,10,0.1,Volatile
DADTF,10,7,0.14285714285714285,Volatile
DAHSF,10,10,0.1,Volatile
DAIDF,10,10,0.1,Volatile
DAIO,10,9,0.1111111111111111,Volatile
DAKT,10,9,0.1111111111111111,Volatile
DAL,10,9,0.1111111111111111,Volatile
DALN,10,10,0.1,Volatile
DALQF,10,10,0.1,Volatile
DALXF,10,10,0.1,Volatile
DAN,10,9,0.1111111111111111,Volatile
DANOY,10,10,0.1,Volatile
DANR,10,10,0.1,Volatile
DAO,10,10,0.1,Volatile
DAR,10,10,0.1,Volatile
DARE,10,9,0.1111111111111111,Volatile
DASH,10,10,0.1,Volatile
DASTF,10,10,0.1,Volatile
DASTY,10,10,0.1,Volatile
DATI,10,9,0.1111111111111111,Volatile
DATS,10,10,0.1,Volatile
DATSW,10,10,0.1,Volatile
DAUGF,10,10,0.1,Volatile
DAVA,10,10,0.1,Volatile
DAVE,10,10,0.1,Volatile
DAVEW,10,10,0.1,Volatile
DAWIF,10,10,0.1,Volatile
DAWN,10,10,0.1,Volatile
DAWUF,10,10,0.1,Volatile
DAY,10,10,0.1,Volatile
DB,10,10,0.1,Volatile
DBCCF,10,10,0.1,Volatile
DBD,10,10,0.1,Volatile
DBGF,10,9,0.1111111111111111,Volatile
DBGI,10,10,0.1,Volatile
DBGIW,10,10,0.1,Volatile
DBI,10,10,0.1,Volatile
DBIN,10,8,0.125,Volatile
DBKSF,10,10,0.1,Volatile
DBLVF,10,10,0.1,Volatile
DBMBF,10,10,0.1,Volatile
DBMG,10,9,0.1111111111111111,Volatile
DBMM,10,10,0.1,Volatile
DBOEF,10,10,0.1,Volatile
DBOEY,10,10,0.1,Volatile
DBORF,10,10,0.1,Volatile
DBOXF,10,10,0.1,Volatile
DBRG,10,10,0.1,Volatile
DBRM,10,9,0.1111111111111111,Volatile
DBSDF,10,9,0.1111111111111111,Volatile
DBSDY,10,9,0.1111111111111111,Volatile
DBVT,10,10,0.1,Volatile
DBX,10,10,0.1,Volatile
DC,10,10,0.1,Volatile
DC-WT,10,10,0.1,Volatile
DCAC,10,9,0.1111111111111111,Volatile
DCBO,10,10,0.1,Volatile
DCCPF,10,9,0.1111111111111111,Volatile
DCCPY,10,9,0.1111111111111111,Volatile
DCFC,10,10,0.1,Volatile
DCFCQ,10,10,0.1,Volatile
DCFWQ,10,10,0.1,Volatile
DCGO,10,10,0.1,Volatile
DCHIY,10,10,0.1,Volatile
DCHRF,10,10,0.1,Volatile
DCI,10,10,0.1,Volatile
DCLIF,10,10,0.1,Volatile
DCLT,10,9,0.1111111111111111,Volatile
DCMDF,10,10,0.1,Volatile
DCMJF,10,10,0.1,Volatile
DCNNF,10,10,0.1,Volatile
DCO,10,9,0.1111111111111111,Volatile
DCOHF,10,9,0.1111111111111111,Volatile
DCOM,10,8,0.125,Volatile
DCOMG,10,10,0.1,Volatile
DCPXF,10,10,0.1,Volatile
DCSX,10,10,0.1,Volatile
DCTH,10,9,0.1111111111111111,Volatile
DCTIF,10,10,0.1,Volatile
DCYHF,10,10,0.1,Volatile
DCYHY,10,10,0.1,Volatile
DD,10,10,0.1,Volatile
DDC,10,10,0.1,Volatile
DDCCF,10,10,0.1,Volatile
DDD,10,9,0.1111111111111111,Volatile
DDDX,10,9,0.1111111111111111,Volatile
DDEJF,10,10,0.1,Volatile
DDHRF,10,10,0.1,Volatile
DDI,10,10,0.1,Volatile
DDL,10,10,0.1,Volatile
DDNFD,10,9,0.1111111111111111,Volatile
DDOG,10,10,0.1,Volatile
DDOSF,10,10,0.1,Volatile
DDS,10,10,0.1,Volatile
DE,10,10,0.1,Volatile
DEA,10,9,0.1111111111111111,Volatile
DEC,10,10,0.1,Volatile
DECA,10,10,0.1,Volatile
DECAW,10,10,0.1,Volatile
DECK,10,10,0.1,Volatile
DECN,10,10,0.1,Volatile
DECXF,10,9,0.1111111111111111,Volatile
DEDVF,10,10,0.1,Volatile
DEER,10,9,0.1111111111111111,Volatile
DEFG,10,10,0.1,Volatile
DEFTF,10,10,0.1,Volatile
DEI,10,9,0.1111111111111111,Volatile
DELCF,10,10,0.1,Volatile
DELHF,10,10,0.1,Volatile
DELHY,10,10,0.1,Volatile
DELKY,10,10,0.1,Volatile
DELL,10,10,0.1,Volatile
DELRF,10,10,0.1,Volatile
DELTF,10,10,0.1,Volatile
DEMO,10,10,0.1,Volatile
DENI,10,10,0.1,Volatile
DENN,10,10,0.1,Volatile
DEO,10,9,0.1111111111111111,Volatile
DEQI,10,10,0.1,Volatile
DERM,10,10,0.1,Volatile
DESP,10,10,0.1,Volatile
DETRF,10,10,0.1,Volatile
DEUZF,10,9,0.1111111111111111,Volatile
DEVM,10,9,0.1111111111111111,Volatile
DEWM,10,9,0.1111111111111111,Volatile
DEWY,10,10,0.1,Volatile
DEXSF,10,8,0.125,Volatile
DFCO,10,10,0.1,Volatile
DFDDF,10,8,0.125,Volatile
DFH,10,10,0.1,Volatile
DFHL,10,10,0.1,Volatile
DFIFF,10,9,0.1111111111111111,Volatile
DFIHY,10,9,0.1111111111111111,Volatile
DFILF,10,9,0.1111111111111111,Volatile
DFIN,10,10,0.1,Volatile
DFKCY,10,10,0.1,Volatile
DFLI,10,10,0.1,Volatile
DFLIW,10,10,0.1,Volatile
DFMTF,10,10,0.1,Volatile
DFORF,10,10,0.1,Volatile
DFRYF,10,9,0.1111111111111111,Volatile
DFS,10,8,0.125,Volatile
DFTC,10,9,0.1111111111111111,Volatile
DFYFF,10,10,0.1,Volatile
DG,10,10,0.1,Volatile
DGDCF,10,9,0.1111111111111111,Volatile
DGEAF,10,9,0.1111111111111111,Volatile
DGEN,10,10,0.1,Volatile
DGGXF,10,10,0.1,Volatile
DGHI,10,10,0.1,Volatile
DGICA,10,10,0.1,Volatile
DGICB,10,10,0.1,Volatile
DGIF,10,10,0.1,Volatile
DGII,10,10,0.1,Volatile
DGIV,10,10,0.1,Volatile
DGIX,10,9,0.1111111111111111,Volatile
DGLY,10,10,0.1,Volatile
DGMLF,10,10,0.1,Volatile
DGNG,10,9,0.1111111111111111,Volatile
DGNMF,10,10,0.1,Volatile
DGNOF,10,8,0.125,Volatile
DGTCF,10,10,0.1,Volatile
DGTHD,10,10,0.1,Volatile
DGTHF,10,10,0.1,Volatile
DGTLF,10,10,0.1,Volatile
DGTW,10,10,0.1,Volatile
DGWPF,10,9,0.1111111111111111,Volatile
DGWR,10,10,0.1,Volatile
DGX,10,10,0.1,Volatile
DH,10,10,0.1,Volatile
DHAI,10,10,0.1,Volatile
DHAIW,10,10,0.1,Volatile
DHAWF,10,10,0.1,Volatile
DHBUF,10,8,0.125,Volatile
DHC,10,9,0.1111111111111111,Volatile
DHCC,10,10,0.1,Volatile
DHCNI,10,9,0.1111111111111111,Volatile
DHCNL,10,10,0.1,Volatile
DHGAF,10,10,0.1,Volatile
DHI,10,10,0.1,Volatile
DHIL,10,10,0.1,Volatile
DHLGY,10,9,0.1111111111111111,Volatile
DHR,10,10,0.1,Volatile
DHSBF,10,10,0.1,Volatile
DHT,10,10,0.1,Volatile
DHTRF,10,10,0.1,Volatile
DHX,10,8,0.125,Volatile
DIAH,10,10,0.1,Volatile
DIALF,10,10,0.1,Volatile
DIBS,10,10,0.1,Volatile
DIDAF,10,9,0.1111111111111111,Volatile
DIDIY,10,10,0.1,Volatile
DIFTY,10,10,0.1,Volatile
DIGAF,10,10,0.1,Volatile
DIGI,10,9,0.1111111111111111,Volatile
DIGTF,10,10,0.1,Volatile
DIIBF,10,10,0.1,Volatile
DIISY,10,9,0.1111111111111111,Volatile
DIMC,10,8,0.125,Volatile
DIN,10,9,0.1111111111111111,Volatile
